order_item_id,order_id,product_id,quantity,unit_price,customer_id,order_date,total_amount,customer_name,city,signup_date,product_name,category,price
6124,O02032,P0209,2,66066,C0592,7/27/2025,315783,Customer 592,Ahmedabad,12/12/2024,Lamp 84,Furniture,66066
6125,O02033,P0038,2,62939,C0130,1/19/2025,194638,Customer 130,Jaipur,5/22/2024,Monitor 38,Electronics,62939
6126,O02033,P0308,2,34380,C0130,1/19/2025,194638,Customer 130,Jaipur,5/22/2024,Shoes 58,Fashion,34380
6127,O02034,P0196,1,11568,C0119,11/6/2025,174862,Customer 119,Mumbai,2/18/2024,Shelf 71,Furniture,11568
6128,O02034,P0193,2,38869,C0119,11/6/2025,174862,Customer 119,Mumbai,2/18/2024,Shelf 68,Furniture,38869
6129,O02034,P0154,2,41755,C0119,11/6/2025,174862,Customer 119,Mumbai,2/18/2024,Lamp 29,Furniture,41755
6130,O02034,P0192,1,2046,C0119,11/6/2025,174862,Customer 119,Mumbai,2/18/2024,Chair 67,Furniture,2046
6131,O02035,P0223,3,15435,C0769,1/9/2025,103478,Customer 769,Kolkata,12/4/2024,Lamp 98,Furniture,15435
6132,O02035,P0397,1,57173,C0769,1/9/2025,103478,Customer 769,Kolkata,12/4/2024,Air Fryer 22,Home,57173
6133,O02036,P0333,2,66026,C0461,10/30/2025,247852,Customer 461,Chennai,8/28/2024,Shoes 83,Fashion,66026
6134,O02036,P0407,2,57900,C0461,10/30/2025,247852,Customer 461,Chennai,8/28/2024,Bottle 32,Home,57900
6135,O02037,P0462,1,4026,C0251,3/14/2025,4026,Customer 251,Kolkata,6/7/2024,Vacuum 87,Home,4026
6136,O02038,P0250,3,30302,C0926,8/13/2025,296154,Customer 926,Lucknow,8/17/2024,Lamp 125,Furniture,30302
6137,O02038,P0205,2,47327,C0926,8/13/2025,296154,Customer 926,Lucknow,8/17/2024,Shelf 80,Furniture,47327
6138,O02038,P0239,2,55297,C0926,8/13/2025,296154,Customer 926,Lucknow,8/17/2024,Chair 114,Furniture,55297
6139,O02039,P0067,1,63500,C0904,4/15/2025,316206,Customer 904,Chennai,3/11/2024,Headphones 67,Electronics,63500
6140,O02039,P0213,1,62876,C0904,4/15/2025,316206,Customer 904,Chennai,3/11/2024,Chair 88,Furniture,62876
6141,O02039,P0492,3,50524,C0904,4/15/2025,316206,Customer 904,Chennai,3/11/2024,Air Fryer 117,Home,50524
6142,O02039,P0027,1,38258,C0904,4/15/2025,316206,Customer 904,Chennai,3/11/2024,Keyboard 27,Electronics,38258
6143,O02040,P0180,2,4963,C0303,7/11/2025,9926,Customer 303,Chennai,4/30/2024,Chair 55,Furniture,4963
6144,O02041,P0040,3,9866,C0932,7/17/2025,204365,Customer 932,Chennai,2/26/2024,Monitor 40,Electronics,9866
6145,O02041,P0307,3,19326,C0932,7/17/2025,204365,Customer 932,Chennai,2/26/2024,T-Shirt 57,Fashion,19326
6146,O02041,P0151,2,39324,C0932,7/17/2025,204365,Customer 932,Chennai,2/26/2024,Shelf 26,Furniture,39324
6147,O02041,P0182,1,38141,C0932,7/17/2025,204365,Customer 932,Chennai,2/26/2024,Chair 57,Furniture,38141
6148,O02042,P0181,2,65130,C0957,9/3/2025,130260,Customer 957,Hyderabad,2/4/2024,Lamp 56,Furniture,65130
6149,O02043,P0085,3,55005,C0199,6/8/2025,374391,Customer 199,Kolkata,10/9/2024,Keyboard 85,Electronics,55005
6150,O02043,P0006,3,4444,C0199,6/8/2025,374391,Customer 199,Kolkata,10/9/2024,Monitor 6,Electronics,4444
6151,O02043,P0052,2,68212,C0199,6/8/2025,374391,Customer 199,Kolkata,10/9/2024,Headphones 52,Electronics,68212
6152,O02043,P0075,1,42053,C0199,6/8/2025,374391,Customer 199,Kolkata,10/9/2024,Headphones 75,Electronics,42053
6153,O02043,P0382,1,17567,C0199,6/8/2025,374391,Customer 199,Kolkata,10/9/2024,Mixer 7,Home,17567
6154,O02044,P0191,3,33920,C0522,4/22/2025,359058,Customer 522,Mumbai,7/27/2024,Lamp 66,Furniture,33920
6155,O02044,P0013,2,32917,C0522,4/22/2025,359058,Customer 522,Mumbai,7/27/2024,Headphones 13,Electronics,32917
6156,O02044,P0230,2,3053,C0522,4/22/2025,359058,Customer 522,Mumbai,7/27/2024,Shelf 105,Furniture,3053
6157,O02044,P0207,3,61200,C0522,4/22/2025,359058,Customer 522,Mumbai,7/27/2024,Desk 82,Furniture,61200
6158,O02044,P0172,2,879,C0522,4/22/2025,359058,Customer 522,Mumbai,7/27/2024,Chair 47,Furniture,879
6159,O02045,P0411,3,41380,C0292,7/8/2025,124140,Customer 292,Jaipur,6/11/2024,Vacuum 36,Home,41380
6160,O02046,P0389,3,38453,C0600,3/5/2025,371330,Customer 600,Mumbai,9/4/2024,Mixer 14,Home,38453
6161,O02046,P0250,1,30302,C0600,3/5/2025,371330,Customer 600,Mumbai,9/4/2024,Lamp 125,Furniture,30302
6162,O02046,P0222,3,43207,C0600,3/5/2025,371330,Customer 600,Mumbai,9/4/2024,Chair 97,Furniture,43207
6163,O02046,P0391,3,32016,C0600,3/5/2025,371330,Customer 600,Mumbai,9/4/2024,Mixer 16,Home,32016
6164,O02047,P0035,2,17209,C0747,10/17/2025,326337,Customer 747,Ahmedabad,11/10/2024,Monitor 35,Electronics,17209
6165,O02047,P0496,2,11035,C0747,10/17/2025,326337,Customer 747,Ahmedabad,11/10/2024,Air Fryer 121,Home,11035
6166,O02047,P0079,3,31885,C0747,10/17/2025,326337,Customer 747,Ahmedabad,11/10/2024,Headphones 79,Electronics,31885
6167,O02047,P0478,3,31470,C0747,10/17/2025,326337,Customer 747,Ahmedabad,11/10/2024,Mixer 103,Home,31470
6168,O02047,P0423,2,39892,C0747,10/17/2025,326337,Customer 747,Ahmedabad,11/10/2024,Air Fryer 48,Home,39892
6169,O02048,P0074,1,19030,C0750,11/22/2025,142019,Customer 750,Bangalore,1/15/2024,Headphones 74,Electronics,19030
6170,O02048,P0073,1,26941,C0750,11/22/2025,142019,Customer 750,Bangalore,1/15/2024,Monitor 73,Electronics,26941
6171,O02048,P0391,3,32016,C0750,11/22/2025,142019,Customer 750,Bangalore,1/15/2024,Mixer 16,Home,32016
6172,O02049,P0113,1,48120,C0394,5/22/2025,201402,Customer 394,Chennai,12/25/2024,Headphones 113,Electronics,48120
6173,O02049,P0022,1,17990,C0394,5/22/2025,201402,Customer 394,Chennai,12/25/2024,Laptop 22,Electronics,17990
6174,O02049,P0023,1,59450,C0394,5/22/2025,201402,Customer 394,Chennai,12/25/2024,Laptop 23,Electronics,59450
6175,O02049,P0156,2,37921,C0394,5/22/2025,201402,Customer 394,Chennai,12/25/2024,Shelf 31,Furniture,37921
6176,O02050,P0410,2,26526,C0583,4/10/2025,219130,Customer 583,Lucknow,2/10/2024,Bottle 35,Home,26526
6177,O02050,P0423,3,39892,C0583,4/10/2025,219130,Customer 583,Lucknow,2/10/2024,Air Fryer 48,Home,39892
6178,O02050,P0453,3,6056,C0583,4/10/2025,219130,Customer 583,Lucknow,2/10/2024,Bottle 78,Home,6056
6179,O02050,P0078,2,14117,C0583,4/10/2025,219130,Customer 583,Lucknow,2/10/2024,Keyboard 78,Electronics,14117
6180,O02051,P0034,1,48553,C0939,4/18/2025,48553,Customer 939,Ahmedabad,11/1/2024,Headphones 34,Electronics,48553
6181,O02052,P0373,1,32502,C0880,1/20/2025,121830,Customer 880,Bangalore,4/25/2024,Jeans 123,Fashion,32502
6182,O02052,P0248,1,60886,C0880,1/20/2025,121830,Customer 880,Bangalore,4/25/2024,Shelf 123,Furniture,60886
6183,O02052,P0403,2,14221,C0880,1/20/2025,121830,Customer 880,Bangalore,4/25/2024,Vacuum 28,Home,14221
6184,O02053,P0059,2,20410,C0938,3/26/2025,322527,Customer 938,Jaipur,2/26/2024,Keyboard 59,Electronics,20410
6185,O02053,P0041,3,41753,C0938,3/26/2025,322527,Customer 938,Jaipur,2/26/2024,Phone 41,Electronics,41753
6186,O02053,P0343,3,10766,C0938,3/26/2025,322527,Customer 938,Jaipur,2/26/2024,Jeans 93,Fashion,10766
6187,O02053,P0236,2,62075,C0938,3/26/2025,322527,Customer 938,Jaipur,2/26/2024,Desk 111,Furniture,62075
6188,O02054,P0296,3,52187,C0872,8/29/2025,345575,Customer 872,Hyderabad,7/11/2024,T-Shirt 46,Fashion,52187
6189,O02054,P0286,2,12319,C0872,8/29/2025,345575,Customer 872,Hyderabad,7/11/2024,Jeans 36,Fashion,12319
6190,O02054,P0281,3,54792,C0872,8/29/2025,345575,Customer 872,Hyderabad,7/11/2024,Jacket 31,Fashion,54792
6191,O02055,P0080,3,16259,C0681,6/17/2025,321736,Customer 681,Chennai,10/3/2024,Monitor 80,Electronics,16259
6192,O02055,P0342,3,29803,C0681,6/17/2025,321736,Customer 681,Chennai,10/3/2024,T-Shirt 92,Fashion,29803
6193,O02055,P0350,3,12699,C0681,6/17/2025,321736,Customer 681,Chennai,10/3/2024,Jeans 100,Fashion,12699
6194,O02055,P0428,2,66602,C0681,6/17/2025,321736,Customer 681,Chennai,10/3/2024,Vacuum 53,Home,66602
6195,O02055,P0367,3,4083,C0681,6/17/2025,321736,Customer 681,Chennai,10/3/2024,Jeans 117,Fashion,4083
6196,O02056,P0418,2,23783,C0797,5/6/2025,130380,Customer 797,Kolkata,10/20/2024,Air Fryer 43,Home,23783
6197,O02056,P0012,2,41407,C0797,5/6/2025,130380,Customer 797,Kolkata,10/20/2024,Monitor 12,Electronics,41407
6198,O02057,P0154,1,41755,C0279,6/18/2025,252952,Customer 279,Kolkata,4/9/2024,Lamp 29,Furniture,41755
6199,O02057,P0256,3,27211,C0279,6/18/2025,252952,Customer 279,Kolkata,4/9/2024,T-Shirt 6,Fashion,27211
6200,O02057,P0499,2,29670,C0279,6/18/2025,252952,Customer 279,Kolkata,4/9/2024,Bottle 124,Home,29670
6201,O02057,P0371,2,24545,C0279,6/18/2025,252952,Customer 279,Kolkata,4/9/2024,Jacket 121,Fashion,24545
6202,O02057,P0208,1,21134,C0279,6/18/2025,252952,Customer 279,Kolkata,4/9/2024,Shelf 83,Furniture,21134
6203,O02058,P0115,1,66931,C0844,3/17/2025,424546,Customer 844,Lucknow,6/13/2024,Keyboard 115,Electronics,66931
6204,O02058,P0433,2,52578,C0844,3/17/2025,424546,Customer 844,Lucknow,6/13/2024,Mixer 58,Home,52578
6205,O02058,P0402,1,25830,C0844,3/17/2025,424546,Customer 844,Lucknow,6/13/2024,Vacuum 27,Home,25830
6206,O02058,P0113,1,48120,C0844,3/17/2025,424546,Customer 844,Lucknow,6/13/2024,Headphones 113,Electronics,48120
6207,O02058,P0451,3,59503,C0844,3/17/2025,424546,Customer 844,Lucknow,6/13/2024,Vacuum 76,Home,59503
6208,O02059,P0212,2,28921,C0556,9/16/2025,259170,Customer 556,Ahmedabad,2/21/2024,Chair 87,Furniture,28921
6209,O02059,P0381,3,35558,C0556,9/16/2025,259170,Customer 556,Ahmedabad,2/21/2024,Bottle 6,Home,35558
6210,O02059,P0205,2,47327,C0556,9/16/2025,259170,Customer 556,Ahmedabad,2/21/2024,Shelf 80,Furniture,47327
6211,O02060,P0084,2,50551,C0307,2/11/2025,130928,Customer 307,Kolkata,4/28/2024,Headphones 84,Electronics,50551
6212,O02060,P0320,3,9942,C0307,2/11/2025,130928,Customer 307,Kolkata,4/28/2024,Shoes 70,Fashion,9942
6213,O02061,P0224,2,64271,C0068,6/10/2025,128542,Customer 68,Delhi,10/10/2024,Chair 99,Furniture,64271
6214,O02062,P0213,1,62876,C0835,8/10/2025,154440,Customer 835,Hyderabad,1/30/2024,Chair 88,Furniture,62876
6215,O02062,P0243,2,45782,C0835,8/10/2025,154440,Customer 835,Hyderabad,1/30/2024,Chair 118,Furniture,45782
6216,O02063,P0158,1,45437,C0961,7/9/2025,45437,Customer 961,Ahmedabad,6/29/2024,Lamp 33,Furniture,45437
6217,O02064,P0302,1,61280,C0499,9/9/2025,173481,Customer 499,Hyderabad,3/23/2024,Jacket 52,Fashion,61280
6218,O02064,P0110,2,15772,C0499,9/9/2025,173481,Customer 499,Hyderabad,3/23/2024,Keyboard 110,Electronics,15772
6219,O02064,P0208,1,21134,C0499,9/9/2025,173481,Customer 499,Hyderabad,3/23/2024,Shelf 83,Furniture,21134
6220,O02064,P0221,3,19841,C0499,9/9/2025,173481,Customer 499,Hyderabad,3/23/2024,Chair 96,Furniture,19841
6221,O02065,P0082,3,18665,C0824,3/26/2025,125365,Customer 824,Lucknow,12/14/2024,Phone 82,Electronics,18665
6222,O02065,P0307,2,19326,C0824,3/26/2025,125365,Customer 824,Lucknow,12/14/2024,T-Shirt 57,Fashion,19326
6223,O02065,P0168,1,30718,C0824,3/26/2025,125365,Customer 824,Lucknow,12/14/2024,Chair 43,Furniture,30718
6224,O02066,P0408,3,56641,C0104,2/12/2025,169923,Customer 104,Lucknow,1/11/2024,Bottle 33,Home,56641
6225,O02067,P0220,3,8294,C0009,3/18/2025,207606,Customer 9,Pune,4/21/2024,Desk 95,Furniture,8294
6226,O02067,P0253,3,24904,C0009,3/18/2025,207606,Customer 9,Pune,4/21/2024,Jeans 3,Fashion,24904
6227,O02067,P0460,1,24376,C0009,3/18/2025,207606,Customer 9,Pune,4/21/2024,Vacuum 85,Home,24376
6228,O02067,P0048,1,68108,C0009,3/18/2025,207606,Customer 9,Pune,4/21/2024,Laptop 48,Electronics,68108
6229,O02067,P0479,1,15528,C0009,3/18/2025,207606,Customer 9,Pune,4/21/2024,Bottle 104,Home,15528
6230,O02068,P0069,2,59646,C0483,4/1/2025,119292,Customer 483,Hyderabad,8/9/2024,Headphones 69,Electronics,59646
6231,O02069,P0342,1,29803,C0864,7/7/2025,105865,Customer 864,Hyderabad,3/17/2024,T-Shirt 92,Fashion,29803
6232,O02069,P0293,1,27962,C0864,7/7/2025,105865,Customer 864,Hyderabad,3/17/2024,Shoes 43,Fashion,27962
6233,O02069,P0045,2,24050,C0864,7/7/2025,105865,Customer 864,Hyderabad,3/17/2024,Keyboard 45,Electronics,24050
6234,O02070,P0299,1,47288,C0339,2/21/2025,47288,Customer 339,Kolkata,6/21/2024,Jacket 49,Fashion,47288
6235,O02071,P0421,1,9264,C0041,11/11/2025,9264,Customer 41,Jaipur,3/24/2024,Bottle 46,Home,9264
6236,O02072,P0422,3,65644,C0809,3/29/2025,433287,Customer 809,Hyderabad,6/7/2024,Vacuum 47,Home,65644
6237,O02072,P0252,2,20532,C0809,3/29/2025,433287,Customer 809,Hyderabad,6/7/2024,Jeans 2,Fashion,20532
6238,O02072,P0056,3,39891,C0809,3/29/2025,433287,Customer 809,Hyderabad,6/7/2024,Phone 56,Electronics,39891
6239,O02072,P0137,3,25206,C0809,3/29/2025,433287,Customer 809,Hyderabad,6/7/2024,Desk 12,Furniture,25206
6240,O02073,P0071,3,57819,C0074,11/10/2025,308392,Customer 74,Delhi,8/20/2024,Phone 71,Electronics,57819
6241,O02073,P0034,2,48553,C0074,11/10/2025,308392,Customer 74,Delhi,8/20/2024,Headphones 34,Electronics,48553
6242,O02073,P0237,1,37829,C0074,11/10/2025,308392,Customer 74,Delhi,8/20/2024,Desk 112,Furniture,37829
6243,O02074,P0050,2,21429,C0659,12/25/2025,258574,Customer 659,Chennai,7/27/2024,Phone 50,Electronics,21429
6244,O02074,P0255,1,2250,C0659,12/25/2025,258574,Customer 659,Chennai,7/27/2024,Jacket 5,Fashion,2250
6245,O02074,P0311,2,30349,C0659,12/25/2025,258574,Customer 659,Chennai,7/27/2024,Jeans 61,Fashion,30349
6246,O02074,P0115,2,66931,C0659,12/25/2025,258574,Customer 659,Chennai,7/27/2024,Keyboard 115,Electronics,66931
6247,O02074,P0353,3,6302,C0659,12/25/2025,258574,Customer 659,Chennai,7/27/2024,Jeans 103,Fashion,6302
6248,O02075,P0415,3,49490,C0167,12/22/2025,358814,Customer 167,Chennai,5/2/2024,Bottle 40,Home,49490
6249,O02075,P0232,2,28760,C0167,12/22/2025,358814,Customer 167,Chennai,5/2/2024,Desk 107,Furniture,28760
6250,O02075,P0184,2,14264,C0167,12/22/2025,358814,Customer 167,Chennai,5/2/2024,Shelf 59,Furniture,14264
6251,O02075,P0488,3,41432,C0167,12/22/2025,358814,Customer 167,Chennai,5/2/2024,Air Fryer 113,Home,41432
6252,O02076,P0414,2,31975,C0723,7/25/2025,381133,Customer 723,Bangalore,7/10/2024,Vacuum 39,Home,31975
6253,O02076,P0477,3,41249,C0723,7/25/2025,381133,Customer 723,Bangalore,7/10/2024,Air Fryer 102,Home,41249
6254,O02076,P0121,2,67768,C0723,7/25/2025,381133,Customer 723,Bangalore,7/10/2024,Phone 121,Electronics,67768
6255,O02076,P0407,1,57900,C0723,7/25/2025,381133,Customer 723,Bangalore,7/10/2024,Bottle 32,Home,57900
6256,O02077,P0361,1,50511,C0247,8/25/2025,66770,Customer 247,Hyderabad,2/5/2024,Jeans 111,Fashion,50511
6257,O02077,P0080,1,16259,C0247,8/25/2025,66770,Customer 247,Hyderabad,2/5/2024,Monitor 80,Electronics,16259
6258,O02078,P0076,1,52460,C0061,10/28/2025,52460,Customer 61,Bangalore,2/26/2024,Headphones 76,Electronics,52460
6259,O02079,P0371,2,24545,C0460,3/6/2025,174968,Customer 460,Lucknow,8/18/2024,Jacket 121,Fashion,24545
6260,O02079,P0038,2,62939,C0460,3/6/2025,174968,Customer 460,Lucknow,8/18/2024,Monitor 38,Electronics,62939
6261,O02080,P0123,1,41950,C0705,6/13/2025,322321,Customer 705,Lucknow,6/13/2024,Keyboard 123,Electronics,41950
6262,O02080,P0368,3,59254,C0705,6/13/2025,322321,Customer 705,Lucknow,6/13/2024,Jeans 118,Fashion,59254
6263,O02080,P0247,3,3179,C0705,6/13/2025,322321,Customer 705,Lucknow,6/13/2024,Desk 122,Furniture,3179
6264,O02080,P0223,3,15435,C0705,6/13/2025,322321,Customer 705,Lucknow,6/13/2024,Lamp 98,Furniture,15435
6265,O02080,P0210,3,15589,C0705,6/13/2025,322321,Customer 705,Lucknow,6/13/2024,Shelf 85,Furniture,15589
6266,O02081,P0480,2,49129,C0747,10/28/2025,329956,Customer 747,Ahmedabad,11/10/2024,Air Fryer 105,Home,49129
6267,O02081,P0364,3,57490,C0747,10/28/2025,329956,Customer 747,Ahmedabad,11/10/2024,Shoes 114,Fashion,57490
6268,O02081,P0108,1,59228,C0747,10/28/2025,329956,Customer 747,Ahmedabad,11/10/2024,Keyboard 108,Electronics,59228
6269,O02082,P0099,1,1271,C0373,3/22/2025,130938,Customer 373,Mumbai,9/7/2024,Headphones 99,Electronics,1271
6270,O02082,P0177,2,11925,C0373,3/22/2025,130938,Customer 373,Mumbai,9/7/2024,Desk 52,Furniture,11925
6271,O02082,P0034,2,48553,C0373,3/22/2025,130938,Customer 373,Mumbai,9/7/2024,Headphones 34,Electronics,48553
6272,O02082,P0026,1,8711,C0373,3/22/2025,130938,Customer 373,Mumbai,9/7/2024,Headphones 26,Electronics,8711
6273,O02083,P0338,3,46657,C0833,9/12/2025,297705,Customer 833,Jaipur,6/7/2024,Jeans 88,Fashion,46657
6274,O02083,P0495,2,64254,C0833,9/12/2025,297705,Customer 833,Jaipur,6/7/2024,Vacuum 120,Home,64254
6275,O02083,P0204,2,1698,C0833,9/12/2025,297705,Customer 833,Jaipur,6/7/2024,Shelf 79,Furniture,1698
6276,O02083,P0402,1,25830,C0833,9/12/2025,297705,Customer 833,Jaipur,6/7/2024,Vacuum 27,Home,25830
6277,O02084,P0338,3,46657,C0836,6/17/2025,285532,Customer 836,Mumbai,5/26/2024,Jeans 88,Fashion,46657
6278,O02084,P0162,3,33812,C0836,6/17/2025,285532,Customer 836,Mumbai,5/26/2024,Lamp 37,Furniture,33812
6279,O02084,P0491,1,18095,C0836,6/17/2025,285532,Customer 836,Mumbai,5/26/2024,Vacuum 116,Home,18095
6280,O02084,P0469,1,26030,C0836,6/17/2025,285532,Customer 836,Mumbai,5/26/2024,Bottle 94,Home,26030
6281,O02085,P0213,2,62876,C0891,3/26/2025,224162,Customer 891,Kolkata,1/23/2024,Chair 88,Furniture,62876
6282,O02085,P0048,1,68108,C0891,3/26/2025,224162,Customer 891,Kolkata,1/23/2024,Laptop 48,Electronics,68108
6283,O02085,P0250,1,30302,C0891,3/26/2025,224162,Customer 891,Kolkata,1/23/2024,Lamp 125,Furniture,30302
6284,O02086,P0263,2,66246,C0906,3/13/2025,184322,Customer 906,Ahmedabad,7/9/2024,T-Shirt 13,Fashion,66246
6285,O02086,P0310,2,25915,C0906,3/13/2025,184322,Customer 906,Ahmedabad,7/9/2024,T-Shirt 60,Fashion,25915
6286,O02087,P0214,1,59834,C0930,4/14/2025,172727,Customer 930,Lucknow,10/7/2024,Chair 89,Furniture,59834
6287,O02087,P0020,3,37631,C0930,4/14/2025,172727,Customer 930,Lucknow,10/7/2024,Keyboard 20,Electronics,37631
6288,O02088,P0410,2,26526,C0370,12/31/2025,147573,Customer 370,Ahmedabad,2/5/2024,Bottle 35,Home,26526
6289,O02088,P0315,1,60601,C0370,12/31/2025,147573,Customer 370,Ahmedabad,2/5/2024,Jacket 65,Fashion,60601
6290,O02088,P0191,1,33920,C0370,12/31/2025,147573,Customer 370,Ahmedabad,2/5/2024,Lamp 66,Furniture,33920
6291,O02089,P0109,2,36863,C0495,9/14/2025,231106,Customer 495,Jaipur,2/16/2024,Keyboard 109,Electronics,36863
6292,O02089,P0076,3,52460,C0495,9/14/2025,231106,Customer 495,Jaipur,2/16/2024,Headphones 76,Electronics,52460
6293,O02090,P0272,3,45343,C0675,9/16/2025,383964,Customer 675,Pune,10/10/2024,Shoes 22,Fashion,45343
6294,O02090,P0201,3,50475,C0675,9/16/2025,383964,Customer 675,Pune,10/10/2024,Shelf 76,Furniture,50475
6295,O02090,P0456,3,32170,C0675,9/16/2025,383964,Customer 675,Pune,10/10/2024,Air Fryer 81,Home,32170
6296,O02091,P0223,3,15435,C0949,11/10/2025,111139,Customer 949,Ahmedabad,2/4/2024,Lamp 98,Furniture,15435
6297,O02091,P0395,1,64834,C0949,11/10/2025,111139,Customer 949,Ahmedabad,2/4/2024,Bottle 20,Home,64834
6298,O02092,P0149,2,63662,C0466,10/30/2025,507874,Customer 466,Lucknow,5/15/2024,Shelf 24,Furniture,63662
6299,O02092,P0276,2,49543,C0466,10/30/2025,507874,Customer 466,Lucknow,5/15/2024,Jeans 26,Fashion,49543
6300,O02092,P0387,1,12398,C0466,10/30/2025,507874,Customer 466,Lucknow,5/15/2024,Bottle 12,Home,12398
6301,O02092,P0234,2,45358,C0466,10/30/2025,507874,Customer 466,Lucknow,5/15/2024,Lamp 109,Furniture,45358
6302,O02092,P0023,3,59450,C0466,10/30/2025,507874,Customer 466,Lucknow,5/15/2024,Laptop 23,Electronics,59450
6303,O02093,P0425,2,55660,C0643,2/2/2025,341115,Customer 643,Mumbai,4/23/2024,Air Fryer 50,Home,55660
6304,O02093,P0450,3,12995,C0643,2/2/2025,341115,Customer 643,Mumbai,4/23/2024,Vacuum 75,Home,12995
6305,O02093,P0214,3,59834,C0643,2/2/2025,341115,Customer 643,Mumbai,4/23/2024,Chair 89,Furniture,59834
6306,O02093,P0476,1,11308,C0643,2/2/2025,341115,Customer 643,Mumbai,4/23/2024,Bottle 101,Home,11308
6307,O02094,P0115,3,66931,C0946,6/11/2025,427515,Customer 946,Bangalore,8/1/2024,Keyboard 115,Electronics,66931
6308,O02094,P0231,1,33552,C0946,6/11/2025,427515,Customer 946,Bangalore,8/1/2024,Lamp 106,Furniture,33552
6309,O02094,P0136,1,4338,C0946,6/11/2025,427515,Customer 946,Bangalore,8/1/2024,Chair 11,Furniture,4338
6310,O02094,P0154,3,41755,C0946,6/11/2025,427515,Customer 946,Bangalore,8/1/2024,Lamp 29,Furniture,41755
6311,O02094,P0457,3,21189,C0946,6/11/2025,427515,Customer 946,Bangalore,8/1/2024,Air Fryer 82,Home,21189
6312,O02095,P0003,1,16745,C0261,7/22/2025,98410,Customer 261,Chennai,6/4/2024,Laptop 3,Electronics,16745
6313,O02095,P0272,1,45343,C0261,7/22/2025,98410,Customer 261,Chennai,6/4/2024,Shoes 22,Fashion,45343
6314,O02095,P0118,2,18161,C0261,7/22/2025,98410,Customer 261,Chennai,6/4/2024,Laptop 118,Electronics,18161
6315,O02096,P0221,1,19841,C0245,7/23/2025,19841,Customer 245,Pune,10/2/2024,Chair 96,Furniture,19841
6316,O02097,P0275,3,19758,C0982,2/8/2025,146368,Customer 982,Jaipur,12/20/2024,Jacket 25,Fashion,19758
6317,O02097,P0417,2,15127,C0982,2/8/2025,146368,Customer 982,Jaipur,12/20/2024,Bottle 42,Home,15127
6318,O02097,P0461,1,56840,C0982,2/8/2025,146368,Customer 982,Jaipur,12/20/2024,Air Fryer 86,Home,56840
6319,O02098,P0394,1,39669,C0514,11/24/2025,255717,Customer 514,Ahmedabad,5/16/2024,Bottle 19,Home,39669
6320,O02098,P0308,2,34380,C0514,11/24/2025,255717,Customer 514,Ahmedabad,5/16/2024,Shoes 58,Fashion,34380
6321,O02098,P0340,3,49096,C0514,11/24/2025,255717,Customer 514,Ahmedabad,5/16/2024,Shoes 90,Fashion,49096
6322,O02099,P0148,2,46637,C0219,10/1/2025,554255,Customer 219,Bangalore,5/16/2024,Shelf 23,Furniture,46637
6323,O02099,P0400,3,47533,C0219,10/1/2025,554255,Customer 219,Bangalore,5/16/2024,Mixer 25,Home,47533
6324,O02099,P0060,3,44452,C0219,10/1/2025,554255,Customer 219,Bangalore,5/16/2024,Phone 60,Electronics,44452
6325,O02099,P0438,2,58629,C0219,10/1/2025,554255,Customer 219,Bangalore,5/16/2024,Air Fryer 63,Home,58629
6326,O02099,P0121,1,67768,C0219,10/1/2025,554255,Customer 219,Bangalore,5/16/2024,Phone 121,Electronics,67768
6327,O02100,P0008,2,48823,C0559,12/2/2025,127961,Customer 559,Bangalore,12/1/2024,Monitor 8,Electronics,48823
6328,O02100,P0351,1,30315,C0559,12/2/2025,127961,Customer 559,Bangalore,12/1/2024,Shoes 101,Fashion,30315
6329,O02101,P0485,1,22906,C0337,11/28/2025,52294,Customer 337,Pune,6/16/2024,Vacuum 110,Home,22906
