order_item_id,order_id,order_date,customer_id,customer_name,product_id,product_name,category,quantity,unit_price,discount,total_amount,city,region,payment_method,shipping_mode,sales_channel,return_status
7582,7582,6/10/2025,2624,Customer_2096,274,Product_411,Beauty,3,4688,20,11251.2,Kolkata,East,Card,Same Day,Website,No
7583,7583,1/27/2025,615,Customer_1799,58,Product_265,Fashion,1,4222,25,3166.5,Kolkata,East,UPI,Express,Retail,Yes
7584,7584,12/21/2024,227,Customer_2244,433,Product_8,Fashion,4,4944,0,19776,Lucknow,North,NetBanking,Standard,Mobile App,Yes
7585,7585,10/18/2025,676,Customer_2508,269,Product_48,Electronics,5,3276,5,15561,Lucknow,North,COD,Same Day,Mobile App,Yes
7586,7586,12/15/2025,381,Customer_2926,259,Product_26,Home,5,3320,10,14940,Delhi,North,UPI,Standard,Website,No
7587,7587,10/12/2025,1657,Customer_2668,173,Product_335,Fashion,4,2882,0,11528,Kolkata,East,COD,Same Day,Mobile App,Yes
7588,7588,6/22/2025,1257,Customer_2526,12,Product_8,Sports,4,3485,5,13243,Delhi,North,Card,Standard,Marketplace,Yes
7589,7589,6/3/2026,20,Customer_527,484,Product_77,Home,4,4133,20,13225.6,Kolkata,East,COD,Express,Website,No
7590,7590,4/6/2026,2840,Customer_2416,181,Product_86,Home,2,2173,25,3259.5,Bengaluru,South,NetBanking,Express,Marketplace,Yes
7591,7591,5/24/2024,1481,Customer_2807,259,Product_177,Beauty,2,4127,15,7015.9,Delhi,North,COD,Standard,Mobile App,Yes
7592,7592,10/20/2025,2722,Customer_988,346,Product_249,Home,2,4730,15,8041,Lucknow,North,Card,Same Day,Website,No
7593,7593,3/4/2024,2736,Customer_613,224,Product_431,Beauty,1,4519,0,4519,Mumbai,West,COD,Express,Mobile App,No
7594,7594,12/3/2024,1623,Customer_2664,450,Product_220,Sports,3,2420,0,7260,Delhi,North,NetBanking,Same Day,Website,Yes
7595,7595,2/27/2026,109,Customer_1372,241,Product_322,Electronics,1,1993,30,1395.1,Kolkata,East,Card,Express,Mobile App,Yes
7596,7596,11/22/2024,1686,Customer_673,324,Product_167,Sports,5,1838,5,8730.5,Kolkata,East,UPI,Same Day,Retail,No
7597,7597,10/15/2024,1608,Customer_1335,167,Product_80,Electronics,1,1700,5,1615,Bengaluru,South,Card,Standard,Marketplace,No
7598,7598,2/27/2026,1918,Customer_434,475,Product_358,Beauty,3,431,5,1228.35,Mumbai,West,UPI,Express,Website,Yes
7599,7599,5/7/2025,2033,Customer_473,319,Product_46,Electronics,1,3607,10,3246.3,Kolkata,East,NetBanking,Standard,Mobile App,Yes
7600,7600,4/27/2026,2765,Customer_2506,87,Product_228,Home,4,2990,25,8970,Delhi,North,NetBanking,Express,Marketplace,Yes
7601,7601,9/16/2025,2621,Customer_733,251,Product_221,Sports,2,1789,25,2683.5,Mumbai,West,UPI,Standard,Mobile App,Yes
7602,7602,4/18/2026,2258,Customer_1186,481,Product_277,Fashion,1,830,0,830,Delhi,North,NetBanking,Standard,Retail,Yes
7603,7603,2/28/2026,1778,Customer_1190,313,Product_142,Home,1,1261,15,1071.85,Delhi,North,UPI,Same Day,Mobile App,Yes
7604,7604,11/28/2024,1279,Customer_1248,275,Product_455,Fashion,2,938,15,1594.6,Mumbai,West,Card,Express,Mobile App,Yes
7605,7605,12/24/2024,1676,Customer_2000,336,Product_45,Beauty,2,186,0,372,Bengaluru,South,Card,Express,Marketplace,No
7606,7606,4/26/2024,262,Customer_2669,181,Product_147,Fashion,2,4900,15,8330,Kolkata,East,UPI,Same Day,Website,No
7607,7607,12/19/2025,780,Customer_276,161,Product_80,Home,3,4721,20,11330.4,Lucknow,North,Card,Same Day,Retail,Yes
7608,7608,2/26/2025,2460,Customer_1511,51,Product_434,Beauty,1,1684,5,1599.8,Lucknow,North,UPI,Express,Marketplace,Yes
7609,7609,2/20/2026,1074,Customer_2176,187,Product_264,Electronics,3,4390,5,12511.5,Kolkata,East,NetBanking,Express,Marketplace,Yes
7610,7610,7/19/2024,1671,Customer_2370,106,Product_289,Electronics,5,1027,10,4621.5,Mumbai,West,NetBanking,Standard,Website,Yes
7611,7611,7/27/2025,2537,Customer_322,71,Product_187,Sports,2,4171,25,6256.5,Delhi,North,Card,Standard,Website,No
7612,7612,2/19/2025,2965,Customer_2843,119,Product_109,Beauty,1,3538,15,3007.3,Kolkata,East,COD,Standard,Marketplace,No
7613,7613,1/27/2026,75,Customer_1405,383,Product_428,Fashion,2,2512,5,4772.8,Kolkata,East,COD,Standard,Marketplace,No
7614,7614,12/13/2024,571,Customer_1737,248,Product_42,Fashion,2,2354,25,3531,Delhi,North,COD,Express,Retail,No
7615,7615,1/8/2024,1044,Customer_2368,317,Product_82,Sports,1,650,0,650,Bengaluru,South,Card,Express,Website,No
7616,7616,8/11/2025,156,Customer_1077,34,Product_340,Beauty,4,3085,15,10489,Lucknow,North,NetBanking,Standard,Marketplace,No
7617,7617,5/13/2026,2728,Customer_2130,281,Product_29,Electronics,1,1247,10,1122.3,Bengaluru,South,Card,Same Day,Website,No
7618,7618,6/17/2026,766,Customer_451,452,Product_183,Beauty,4,1701,30,4762.8,Mumbai,West,NetBanking,Standard,Marketplace,Yes
7619,7619,12/10/2025,1171,Customer_1426,364,Product_422,Electronics,4,795,20,2544,Mumbai,West,COD,Same Day,Marketplace,No
7620,7620,5/14/2024,967,Customer_320,169,Product_118,Home,5,4970,15,21122.5,Lucknow,North,UPI,Standard,Website,No
7621,7621,6/26/2024,514,Customer_768,226,Product_341,Fashion,2,2360,30,3304,Lucknow,North,COD,Same Day,Retail,No
7622,7622,3/1/2025,1266,Customer_2929,435,Product_439,Fashion,2,3400,5,6460,Kolkata,East,Card,Standard,Marketplace,Yes
7623,7623,8/17/2024,2830,Customer_1185,490,Product_204,Sports,4,4297,25,12891,Mumbai,West,UPI,Express,Mobile App,Yes
7624,7624,5/8/2024,1508,Customer_1953,42,Product_498,Electronics,3,740,20,1776,Kolkata,East,NetBanking,Standard,Marketplace,No
7625,7625,4/11/2025,2111,Customer_1258,78,Product_195,Fashion,5,3881,20,15524,Kolkata,East,COD,Standard,Retail,Yes
7626,7626,2/5/2024,1957,Customer_401,345,Product_464,Electronics,1,2200,5,2090,Delhi,North,Card,Standard,Website,Yes
7627,7627,1/9/2026,596,Customer_1557,31,Product_382,Home,3,3373,30,7083.3,Kolkata,East,Card,Standard,Retail,Yes
7628,7628,7/4/2024,1655,Customer_2010,125,Product_324,Beauty,4,1918,15,6521.2,Mumbai,West,NetBanking,Same Day,Website,No
7629,7629,7/18/2025,149,Customer_71,53,Product_455,Sports,3,2826,5,8054.1,Kolkata,East,Card,Standard,Mobile App,Yes
7630,7630,9/28/2025,1266,Customer_1,79,Product_261,Home,2,728,15,1237.6,Kolkata,East,COD,Standard,Website,Yes
7631,7631,12/26/2024,243,Customer_320,282,Product_37,Beauty,1,228,5,216.6,Lucknow,North,UPI,Same Day,Website,No
7632,7632,3/2/2024,1313,Customer_1017,285,Product_36,Home,1,2612,10,2350.8,Mumbai,West,NetBanking,Same Day,Retail,No
7633,7633,5/5/2026,2531,Customer_1009,355,Product_204,Sports,3,2230,10,6021,Bengaluru,South,COD,Standard,Website,Yes
7634,7634,7/14/2025,2376,Customer_1390,152,Product_421,Fashion,5,3655,5,17361.25,Bengaluru,South,COD,Same Day,Retail,Yes
7635,7635,6/8/2025,742,Customer_2431,171,Product_412,Electronics,4,310,20,992,Mumbai,West,UPI,Standard,Marketplace,No
7636,7636,6/29/2024,1698,Customer_360,310,Product_380,Beauty,5,179,5,850.25,Kolkata,East,COD,Standard,Retail,No
7637,7637,8/6/2024,322,Customer_2154,441,Product_136,Home,3,1886,10,5092.2,Bengaluru,South,UPI,Express,Website,No
7638,7638,7/11/2025,952,Customer_2456,351,Product_204,Beauty,2,772,20,1235.2,Bengaluru,South,COD,Same Day,Mobile App,No
7639,7639,9/24/2025,1144,Customer_1907,115,Product_468,Sports,2,2716,30,3802.4,Mumbai,West,NetBanking,Express,Mobile App,Yes
7640,7640,3/23/2025,2257,Customer_1531,186,Product_326,Sports,1,4913,30,3439.1,Mumbai,West,UPI,Same Day,Website,No
7641,7641,8/28/2024,660,Customer_2914,176,Product_281,Sports,5,3941,15,16749.25,Bengaluru,South,Card,Express,Mobile App,No
7642,7642,10/19/2025,1703,Customer_637,68,Product_291,Sports,5,1431,10,6439.5,Kolkata,East,UPI,Same Day,Mobile App,No
7643,7643,11/26/2024,931,Customer_2929,425,Product_442,Sports,2,2402,30,3362.8,Bengaluru,South,Card,Standard,Website,Yes
7644,7644,12/1/2025,2454,Customer_1694,324,Product_330,Beauty,3,1376,20,3302.4,Lucknow,North,UPI,Express,Website,No
7645,7645,1/14/2026,283,Customer_2133,269,Product_48,Fashion,5,2681,20,10724,Kolkata,East,Card,Standard,Retail,Yes
7646,7646,1/5/2025,587,Customer_1373,184,Product_303,Electronics,4,2815,10,10134,Kolkata,East,Card,Express,Retail,No
7647,7647,2/29/2024,2710,Customer_2011,118,Product_260,Beauty,2,4799,0,9598,Lucknow,North,UPI,Standard,Website,Yes
7648,7648,1/20/2024,2296,Customer_132,416,Product_45,Home,5,433,10,1948.5,Delhi,North,Card,Standard,Retail,Yes
7649,7649,12/14/2024,566,Customer_2704,473,Product_140,Home,3,2302,0,6906,Kolkata,East,COD,Same Day,Website,Yes
7650,7650,4/1/2024,1824,Customer_722,31,Product_235,Fashion,3,4052,5,11548.2,Kolkata,East,Card,Express,Retail,No
7651,7651,9/10/2024,270,Customer_457,242,Product_93,Home,5,1998,30,6993,Lucknow,North,NetBanking,Express,Website,Yes
7652,7652,4/26/2026,1845,Customer_33,396,Product_456,Fashion,5,2785,20,11140,Lucknow,North,COD,Same Day,Mobile App,No
7653,7653,7/18/2025,620,Customer_1537,54,Product_312,Sports,5,4066,25,15247.5,Kolkata,East,UPI,Same Day,Retail,No
7654,7654,12/20/2025,1409,Customer_1086,487,Product_401,Electronics,1,4324,10,3891.6,Kolkata,East,NetBanking,Express,Mobile App,No
7655,7655,11/2/2025,2348,Customer_1032,320,Product_230,Beauty,1,3427,25,2570.25,Bengaluru,South,UPI,Express,Website,Yes
7656,7656,7/2/2024,1761,Customer_2646,126,Product_463,Electronics,5,512,0,2560,Kolkata,East,COD,Express,Mobile App,Yes
7657,7657,10/28/2024,607,Customer_770,465,Product_43,Beauty,1,1746,10,1571.4,Bengaluru,South,Card,Same Day,Retail,No
7658,7658,4/16/2026,1188,Customer_1678,434,Product_251,Sports,4,2712,30,7593.6,Kolkata,East,COD,Standard,Website,No
7659,7659,1/21/2025,1168,Customer_1410,492,Product_421,Electronics,4,396,15,1346.4,Kolkata,East,Card,Standard,Website,No
7660,7660,10/1/2024,294,Customer_107,82,Product_345,Electronics,5,407,25,1526.25,Mumbai,West,UPI,Express,Retail,No
7661,7661,4/12/2026,859,Customer_1560,358,Product_46,Beauty,2,2763,5,5249.7,Bengaluru,South,COD,Same Day,Mobile App,No
7662,7662,1/14/2024,2132,Customer_1398,285,Product_499,Beauty,5,1807,25,6776.25,Kolkata,East,UPI,Same Day,Mobile App,No
7663,7663,3/4/2026,1039,Customer_1642,95,Product_354,Fashion,4,434,5,1649.2,Mumbai,West,UPI,Same Day,Retail,No
7664,7664,2/29/2024,1358,Customer_829,280,Product_404,Home,4,4856,15,16510.4,Mumbai,West,NetBanking,Same Day,Website,Yes
7665,7665,9/4/2025,740,Customer_2711,495,Product_492,Home,1,4699,20,3759.2,Lucknow,North,NetBanking,Same Day,Marketplace,Yes
7666,7666,6/6/2026,258,Customer_1933,361,Product_145,Beauty,1,2277,10,2049.3,Bengaluru,South,COD,Same Day,Mobile App,No
7667,7667,7/14/2024,1707,Customer_39,171,Product_278,Electronics,1,4941,10,4446.9,Bengaluru,South,Card,Standard,Retail,Yes
7668,7668,8/31/2024,1799,Customer_1296,124,Product_153,Home,3,2981,30,6260.1,Kolkata,East,UPI,Standard,Marketplace,Yes
7669,7669,12/31/2025,2187,Customer_1410,281,Product_468,Sports,3,1723,5,4910.55,Kolkata,East,UPI,Standard,Marketplace,No
7670,7670,3/21/2026,895,Customer_2363,356,Product_73,Electronics,4,4016,0,16064,Lucknow,North,Card,Same Day,Marketplace,No
7671,7671,1/7/2024,1012,Customer_1322,50,Product_193,Electronics,5,4260,10,19170,Kolkata,East,UPI,Same Day,Marketplace,No
7672,7672,12/8/2025,2286,Customer_776,27,Product_379,Home,5,3671,0,18355,Bengaluru,South,NetBanking,Express,Marketplace,Yes
7673,7673,5/25/2024,481,Customer_539,36,Product_489,Beauty,3,572,15,1458.6,Lucknow,North,NetBanking,Express,Retail,Yes
7674,7674,12/20/2025,130,Customer_1197,293,Product_469,Electronics,4,4583,5,17415.4,Lucknow,North,COD,Standard,Mobile App,No
7675,7675,4/20/2026,1649,Customer_8,377,Product_218,Home,1,1531,10,1377.9,Delhi,North,Card,Express,Retail,Yes
7676,7676,11/19/2025,232,Customer_1581,483,Product_392,Home,5,1996,30,6986,Bengaluru,South,COD,Same Day,Retail,No
7677,7677,3/8/2024,2005,Customer_1175,473,Product_320,Fashion,2,4403,15,7485.1,Delhi,North,NetBanking,Express,Retail,No
7678,7678,11/6/2024,849,Customer_946,46,Product_360,Home,3,2359,15,6015.45,Bengaluru,South,COD,Express,Website,Yes
7679,7679,1/22/2024,2530,Customer_920,349,Product_241,Sports,2,1582,10,2847.6,Kolkata,East,UPI,Express,Website,Yes
7680,7680,1/19/2026,604,Customer_1288,9,Product_253,Beauty,3,1640,15,4182,Delhi,North,Card,Same Day,Mobile App,No
7681,7681,1/5/2024,52,Customer_1769,245,Product_371,Home,2,4587,30,6421.8,Mumbai,West,Card,Express,Website,No
7682,7682,3/1/2025,1589,Customer_2002,194,Product_241,Electronics,3,4750,20,11400,Lucknow,North,Card,Same Day,Retail,No
7683,7683,7/18/2025,1937,Customer_2133,353,Product_422,Beauty,4,1705,20,5456,Lucknow,North,UPI,Standard,Marketplace,No
7684,7684,1/11/2025,1707,Customer_2706,18,Product_331,Home,3,4939,0,14817,Kolkata,East,Card,Express,Retail,Yes
7685,7685,6/16/2024,2461,Customer_2710,196,Product_393,Beauty,1,3656,15,3107.6,Bengaluru,South,COD,Standard,Website,No
7686,7686,9/30/2024,2403,Customer_236,471,Product_304,Electronics,1,1893,0,1893,Lucknow,North,Card,Same Day,Retail,Yes
7687,7687,7/20/2024,2647,Customer_252,410,Product_219,Sports,1,2619,15,2226.15,Mumbai,West,NetBanking,Same Day,Website,Yes
7688,7688,2/21/2026,544,Customer_2094,211,Product_393,Beauty,1,2137,25,1602.75,Delhi,North,Card,Standard,Marketplace,No
7689,7689,1/21/2026,680,Customer_1417,93,Product_356,Beauty,3,1954,25,4396.5,Bengaluru,South,NetBanking,Standard,Mobile App,Yes
7690,7690,6/20/2024,1974,Customer_237,343,Product_179,Electronics,4,2830,15,9622,Delhi,North,UPI,Express,Retail,No
7691,7691,3/7/2024,1547,Customer_1094,66,Product_286,Beauty,4,4745,15,16133,Mumbai,West,UPI,Express,Mobile App,Yes
7692,7692,3/6/2025,1577,Customer_1698,238,Product_306,Electronics,1,3494,20,2795.2,Lucknow,North,NetBanking,Same Day,Website,Yes
7693,7693,12/23/2025,1918,Customer_1555,432,Product_71,Home,2,809,10,1456.2,Bengaluru,South,NetBanking,Same Day,Website,Yes
7694,7694,1/24/2026,1467,Customer_530,210,Product_404,Sports,3,1636,5,4662.6,Lucknow,North,UPI,Express,Retail,No
7695,7695,2/28/2026,2538,Customer_2995,166,Product_463,Fashion,3,3999,25,8997.75,Mumbai,West,COD,Express,Retail,Yes
7696,7696,12/1/2024,645,Customer_1919,344,Product_428,Sports,1,4707,30,3294.9,Bengaluru,South,COD,Same Day,Marketplace,Yes
7697,7697,3/17/2025,2749,Customer_1913,250,Product_21,Electronics,1,4658,10,4192.2,Lucknow,North,COD,Express,Retail,No
7698,7698,10/2/2025,2839,Customer_148,115,Product_190,Sports,4,3576,0,14304,Lucknow,North,UPI,Express,Retail,No
7699,7699,6/18/2026,1298,Customer_2204,253,Product_109,Fashion,2,1429,25,2143.5,Delhi,North,Card,Express,Mobile App,No
7700,7700,4/27/2024,508,Customer_1824,394,Product_127,Electronics,3,1960,0,5880,Lucknow,North,UPI,Same Day,Mobile App,Yes
7701,7701,2/14/2025,313,Customer_2268,111,Product_220,Beauty,1,1161,10,1044.9,Lucknow,North,NetBanking,Standard,Mobile App,No
7702,7702,8/7/2024,2226,Customer_2005,354,Product_79,Fashion,1,360,30,252,Lucknow,North,Card,Express,Mobile App,Yes
7703,7703,9/20/2024,1405,Customer_150,353,Product_400,Fashion,5,807,0,4035,Delhi,North,Card,Same Day,Website,Yes
7704,7704,10/19/2025,325,Customer_951,243,Product_490,Beauty,4,1326,10,4773.6,Lucknow,North,UPI,Express,Marketplace,Yes
7705,7705,5/12/2024,1299,Customer_1036,287,Product_274,Fashion,1,538,0,538,Kolkata,East,UPI,Standard,Website,Yes
7706,7706,3/24/2026,2738,Customer_832,138,Product_490,Electronics,4,4242,0,16968,Mumbai,West,COD,Standard,Retail,No
7707,7707,9/10/2024,2013,Customer_1287,291,Product_97,Fashion,5,3981,10,17914.5,Mumbai,West,COD,Same Day,Mobile App,No
7708,7708,11/10/2025,2532,Customer_2031,277,Product_397,Sports,5,4890,15,20782.5,Bengaluru,South,Card,Standard,Mobile App,No
7709,7709,3/12/2025,705,Customer_2340,496,Product_234,Fashion,2,1368,10,2462.4,Bengaluru,South,COD,Standard,Retail,No
7710,7710,7/31/2024,2852,Customer_1739,437,Product_248,Sports,3,1898,15,4839.9,Lucknow,North,Card,Standard,Website,Yes
7711,7711,5/11/2025,1374,Customer_2257,377,Product_33,Electronics,4,4951,0,19804,Mumbai,West,Card,Express,Retail,No
7712,7712,2/22/2025,2570,Customer_23,471,Product_359,Sports,4,397,5,1508.6,Kolkata,East,UPI,Express,Retail,No
7713,7713,2/12/2026,1294,Customer_141,464,Product_42,Fashion,5,1248,5,5928,Bengaluru,South,COD,Same Day,Retail,Yes
7714,7714,5/5/2024,1104,Customer_1366,341,Product_356,Sports,3,2414,5,6879.9,Lucknow,North,UPI,Express,Website,No
7715,7715,5/22/2025,808,Customer_1584,249,Product_436,Sports,1,3309,20,2647.2,Lucknow,North,NetBanking,Same Day,Retail,Yes
7716,7716,3/9/2026,1565,Customer_991,365,Product_27,Beauty,2,2736,30,3830.4,Lucknow,North,Card,Same Day,Website,Yes
7717,7717,12/25/2024,905,Customer_260,194,Product_420,Sports,1,2307,0,2307,Bengaluru,South,COD,Same Day,Mobile App,Yes
7718,7718,6/7/2026,1035,Customer_196,441,Product_469,Sports,4,3542,0,14168,Mumbai,West,NetBanking,Express,Website,No
7719,7719,9/27/2024,657,Customer_1909,270,Product_284,Sports,4,1748,20,5593.6,Kolkata,East,UPI,Standard,Mobile App,Yes
7720,7720,4/16/2024,1932,Customer_1505,272,Product_353,Sports,5,490,15,2082.5,Mumbai,West,NetBanking,Express,Retail,No
7721,7721,11/11/2025,2212,Customer_987,57,Product_105,Electronics,2,4919,15,8362.3,Bengaluru,South,COD,Express,Mobile App,No
7722,7722,9/27/2024,2733,Customer_2525,333,Product_112,Beauty,5,4237,30,14829.5,Lucknow,North,NetBanking,Standard,Website,Yes
7723,7723,8/26/2025,1322,Customer_1114,118,Product_147,Electronics,3,2293,25,5159.25,Bengaluru,South,UPI,Express,Mobile App,No
7724,7724,1/3/2025,230,Customer_2097,442,Product_476,Electronics,4,4237,15,14405.8,Lucknow,North,NetBanking,Express,Mobile App,No
7725,7725,2/24/2026,1770,Customer_114,187,Product_54,Electronics,1,1742,10,1567.8,Mumbai,West,Card,Express,Mobile App,No
7726,7726,5/16/2024,2055,Customer_251,27,Product_14,Beauty,4,1684,0,6736,Bengaluru,South,UPI,Standard,Retail,Yes
7727,7727,7/21/2024,1659,Customer_1598,409,Product_495,Fashion,5,1943,15,8257.75,Delhi,North,Card,Express,Website,Yes
7728,7728,2/3/2024,2128,Customer_172,6,Product_205,Electronics,5,2845,20,11380,Mumbai,West,NetBanking,Standard,Website,Yes
7729,7729,9/8/2025,1227,Customer_2702,143,Product_447,Electronics,5,1383,5,6569.25,Mumbai,West,COD,Same Day,Mobile App,Yes
7730,7730,6/26/2024,1891,Customer_344,179,Product_336,Fashion,1,2711,0,2711,Bengaluru,South,COD,Same Day,Mobile App,No
7731,7731,10/17/2024,2376,Customer_1454,316,Product_268,Sports,1,828,20,662.4,Lucknow,North,NetBanking,Same Day,Website,Yes
7732,7732,4/30/2024,2140,Customer_1734,278,Product_203,Electronics,1,4549,5,4321.55,Mumbai,West,COD,Same Day,Retail,No
7733,7733,5/28/2024,2770,Customer_410,74,Product_298,Electronics,3,1394,10,3763.8,Kolkata,East,UPI,Same Day,Mobile App,No
7734,7734,10/18/2024,432,Customer_2503,271,Product_63,Sports,3,2536,5,7227.6,Kolkata,East,Card,Same Day,Retail,Yes
7735,7735,1/25/2024,206,Customer_137,303,Product_17,Sports,2,780,30,1092,Lucknow,North,Card,Same Day,Website,No
7736,7736,4/12/2024,2643,Customer_1152,463,Product_438,Electronics,4,2000,5,7600,Delhi,North,UPI,Express,Retail,No
7737,7737,5/23/2025,81,Customer_203,370,Product_314,Electronics,4,2482,15,8438.8,Mumbai,West,UPI,Same Day,Website,No
7738,7738,7/29/2025,868,Customer_160,266,Product_319,Sports,4,2156,15,7330.4,Bengaluru,South,Card,Standard,Marketplace,No
7739,7739,2/28/2026,2646,Customer_2823,103,Product_372,Sports,2,958,20,1532.8,Mumbai,West,UPI,Standard,Retail,Yes
7740,7740,1/3/2026,1372,Customer_1101,115,Product_261,Fashion,3,1085,25,2441.25,Kolkata,East,Card,Express,Mobile App,Yes
7741,7741,10/22/2025,745,Customer_945,245,Product_321,Sports,2,2306,10,4150.8,Kolkata,East,NetBanking,Standard,Retail,Yes
7742,7742,1/14/2025,1363,Customer_514,360,Product_427,Home,4,3852,10,13867.2,Mumbai,West,UPI,Express,Retail,No
7743,7743,2/26/2025,2320,Customer_1669,164,Product_449,Fashion,3,4795,5,13665.75,Delhi,North,COD,Express,Marketplace,No
7744,7744,1/25/2026,1856,Customer_1766,153,Product_86,Fashion,5,2070,5,9832.5,Delhi,North,NetBanking,Standard,Marketplace,No
7745,7745,3/5/2025,27,Customer_232,337,Product_470,Fashion,5,2149,30,7521.5,Delhi,North,Card,Express,Website,No
7746,7746,9/3/2025,2267,Customer_1880,335,Product_58,Home,1,3880,5,3686,Delhi,North,COD,Same Day,Website,Yes
7747,7747,4/21/2026,2129,Customer_650,25,Product_470,Sports,3,3270,0,9810,Delhi,North,Card,Same Day,Mobile App,No
7748,7748,6/13/2025,1985,Customer_2188,211,Product_20,Electronics,3,4384,0,13152,Bengaluru,South,COD,Standard,Mobile App,Yes
7749,7749,10/30/2025,1762,Customer_2370,214,Product_241,Fashion,1,2540,10,2286,Lucknow,North,NetBanking,Express,Mobile App,Yes
7750,7750,5/20/2025,746,Customer_193,484,Product_240,Beauty,1,1634,20,1307.2,Kolkata,East,Card,Same Day,Retail,Yes
7751,7751,8/3/2025,188,Customer_2370,399,Product_314,Beauty,5,4834,10,21753,Lucknow,North,Card,Express,Retail,No
7752,7752,4/2/2025,2557,Customer_849,14,Product_148,Fashion,1,401,25,300.75,Kolkata,East,COD,Same Day,Mobile App,No
7753,7753,7/17/2025,2460,Customer_2101,220,Product_21,Electronics,3,2551,5,7270.35,Bengaluru,South,COD,Standard,Retail,Yes
7754,7754,4/5/2026,1437,Customer_72,252,Product_242,Beauty,5,2249,5,10682.75,Bengaluru,South,COD,Same Day,Website,Yes
7755,7755,6/29/2025,1186,Customer_2511,375,Product_366,Beauty,2,2799,0,5598,Delhi,North,Card,Express,Marketplace,Yes
